sentence	label
rt usrId #finnishredcross campaigns for nepal earthquake disaster httpAddress	1
#nepal #nepalearthquake #nepalquake httpAddress	1
rt usrId please support usrId #nepal #earthquake appeal httpAddress	1
rt usrId my nepali frnd here is collecting clothes to send to nepal says they like usrId v much amp ; want him to rule nepal #nep	1
rt usrId just met someone in abu dhabi who belongs to nepal hear him say any his family thr just makes my heart httpAddress prayers to	1
earthquake devastates nepal killing more than DD new york times new york timesearthquake devastates httpAddress httpAddress	0
rt usrId #aid is getting httpAddress your support will help those affected #nepalquake httpAddress httpAddress	1
after watching these #nepalearthquake news how come people are tweeting about #ipl httpAddress pls pray for those httpAddress	1
rt usrId john 11 35 jesus httpAddress #prayfornepal	1
nepal pain is our country pain ## httpAddress	1
i just donated to support the nepal earthquake survivors and hope you will too ! #supportnepal httpAddress	1
rt usrId nepal needs httpAddress i have been personally involved with httpAddress i trust them httpAddress please httpAddress httpAddress	1
rt usrId trying to regain httpAddress kantipur tv s live httpAddress httpAddress	0
bbcworld rt bbcsanjoym we think there are bodies buried here japanese rescuer #nepalearthquake httpAddress	1
god bless the victims of the nepal httpAddress	1
rt usrId #breaking at least DD killed in nepal earthquake home ministry	1
rt usrId terrible earthquake in nepal thousands gone tens of thousands more injured and httpAddress let s everyone httpAddress httpAddress	1
so httpAddress httpAddress	0
ex figure skater kim yuna donates 100 00 to aid #nepalearthquake httpAddress httpAddress httpAddress httpAddress	1
rt usrId DD httpAddress could rise to 5 00 or more ram sharan mahat finance minister of nepal tells usrId amp ; i on usrId	1
prayfornepal . .	1
want to know how the us is providing live saving assistance in the aftermath of the #nepalearthquake ? read this httpAddress	1
worried about what s happening in httpAddress	1
in httpAddress httpAddress	1
rt usrId DD confirmed killed when avalanche hit mount everest base camp after #nepalquake mountain s worst ever disaster httpAddress	1
rt usrId anyone who is with bisleri coke pepsi and beverage companies can you organise to send bottled water to nepal ? paani cr	1
rt usrId family members living in nepal india border areas frantically trying to call httpAddress httpAddress	1
jockeying for good will china and india rush to nepal s aid in wake of quake beijing ap wedged between .. httpAddress	1
dear usrId after the success of far cry 4 it would be wonderful if you might consider a donation to earthquake relief in httpAddress	1
as instructed by hep yameen tourism industry sponsored the maldivian flight to bring maldivian s in nepal tomorrow coordinated by fm dunya !	1
if you can today take a moment of silence to send well wishes to those affected by the earthquake in httpAddress httpAddress	1
#shipping video britons return from nepal ordeal a plane carrying DD british people caught up in the nepal .. httpAddress	1
my deepest sympathy goes out to all those in baltimore and nepal right httpAddress remain strong ! our prayers are with httpAddress	1
i am very scare about earthquake and pray for nepal to god i felt yesterday little but horrible earthquake god please save us	1
rt usrId as the death toll rises usrId explains why nepal is so vulnerable to earthquakes httpAddress httpAddress	1
rt usrId 4 month old baby trapped for DD hours in nepal earthquake rubble finally rescued 7 pics httpAddress httpAddress	1
over DD dead in worst nepal earthquake in DD years ; DD die in india #nepalearthquake #earthquake	1
listening on 20m httpAddress emergency traffic from nepal please keep radio frequency clear #hamradio #nepalearthquake	1
rt usrId #msghelpearthquakevictims helpline numbers of the indian embassy in nepal 977 DD 977 DD	1
rt usrId displcd families DD affected families DD fully damaged hhs DD partially damaged hhs DD #earthquakenepal	1
#nepalquake unknown number of climbers amp ; guides on #mteverest unaccounted for on other routes httpAddress httpAddress	0
rt usrId help the families of the nepal earthquake which has left thousands httpAddress donate to usrId at httpAddress #	1
words seem inadequate #nepalearthquake #earthquake #nepalquake #nepal #nepal donations httpAddress	1
dogs from india france assisting in rescue operations in nepal httpAddress	1
rt usrId most new high rises in #kathmandu ok old buildings httpAddress temples reduced to httpAddress	0
drone captured huge devastation in nepal httpAddress	0
rt usrId the sight of my flag here makes my heart sink httpAddress #nepalearthquake triggers avalanche near everest base camp httpAddress	1
india rescues DD people from nepal death toll 1 DD0 after nepal was struck by the worst earthquake in DD httpAddress httpAddress	1
rt usrId seven israelis rescued from nepal tibet border area httpAddress	1
no one has come nepal villagers wait for aid to flow beyond the capital world news the guardian httpAddress	1
rt usrId we are sending specialist teams to httpAddress please help us maximise the benefit we can offer httpAddress httpAddress	1
rt usrId we have disbursed sgd50 00 worth of relief items to #nepalquake and are launching a public appeal for donations httpAddress	1
rt usrId humanitarian response info page for #nepalquake helping responders to coordinate on the ground httpAddress http	1
sincere condolense to the people of httpAddress #nepalquake	1
what 3 3 e rip httpAddress	1
text give nepal to DD to donate 10 to the nepal earthquake relief httpAddress take a screenshot and tag httpAddress	1
usrId is govt planning to send relief materials to nepal ? appeal to all mumbai citizens to come forward for helping nepal #earthquake	1
rt usrId we are preparing to help provide clean water and emergency food in httpAddress you can help httpAddress httpAddress	1
rt usrId these are the bloody epicenters of past few hour s earthquakes in #nepal and still httpAddress #nepalearthquake #pray httpAddress	1
rt usrId usrId usrId cameron supports an outrageous httpAddress of aid pa as calls go out for charity donations for ne	1
rt usrId D httpAddress military special forces teams are providing urgent logistical and medical assistance at ratna park #nepalquake #w	1
usrId remote areas need humantarian aid shelter food medical assistance #nepalearthquake	1
at least DD climbers reported missing after #nepalearthquake	1
nepal tragedy lenskart botches but indian telcos amp ; startups extend genuine help ! httpAddress #tech #gadgets	1
#ypg #ypj condolences amp ; #solidarity with victims of #nepalearthquake #rojava #kobane #kurdistan #twitterkurds httpAddress	1
feel sad for nepal tragedy but america has bigger problems to worry httpAddress jenner httpAddress	1
ands snapshot #prayfornepal	1
please say a prayers for the people in #nepal 7.9 magnitude earthquake .. hundreds killed many more httpAddress	1
rt usrId nepal landmark DD years old dharahara tower collapsed from earthquake pray for nepal ! #msghelpearthquakevictims httpAddress	0
very sad #nepalearthquake	1
maldivian to travel to nepal to evacuate maldivians from the country httpAddress	1
economic impact of nepal quake likely to be massive one estimate puts the reconstruction at more than 5 httpAddress httpAddress	0
aid begins arriving in nepal s remote quake hit villages httpAddress	1
rt usrId death toll rises to httpAddress makes our heart httpAddress emergency declared in httpAddress pls contribute to pm s relief fund here httpAddress	1
i was going to pray for the people of httpAddress but if there was a god to hear my prayers he would have httpAddress httpAddress	1
rt usrId google executive among hundreds dead from #nepal quake httpAddress #abc15 httpAddress	1
#bangladesh airforce #hercules c 130 has reached #kathmandu with aid httpAddress flights are being httpAddress httpAddress	1
rt usrId httpAddress us will provide additional 9 million for #nepalquake response amp ; recovery httpAddress httpAddress	1
rt usrId my heart goes out to the people of #nepal after the deadly httpAddress they are in our httpAddress	1
agreed ! httpAddress	1
rt usrId #nepalearthquake help save lives of children affected by the httpAddress donate now httpAddress httpAddress	1
